Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,SalePrice_binned
38,528112020,20,RL,98.0,11478,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,No,GLQ,1218.0,Unf,0.0,486.0,1704.0,GasA,Ex,Y,SBrkr,1704,0,0,1704,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,772.0,TA,TA,Y,0,50,0,0,0,0,Ex,MnPrv,Shed,0,5,2010,WD ,Normal,306000,4.246278886122157,-2.440168504068009,0.11270124018111972,1.421928543678209,2.018461085918571,3.0
39,528120060,20,RL,83.0,10159,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1646.0,Unf,0.0,284.0,1930.0,GasA,Ex,Y,SBrkr,1940,0,0,1940,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2010.0,Fin,3.0,606.0,TA,TA,Y,168,95,0,0,0,0,Ex,MnPrv,Shed,0,4,2010,New,Partial,395192,5.926938887115997,-2.3127112312923224,0.1830700917668612,2.3272704806657947,0.9204683751919355,3.0
40,528120090,20,RL,94.0,12883,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1544.0,1544.0,GasA,Ex,Y,SBrkr,1544,0,0,1544,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2009.0,RFn,3.0,868.0,TA,TA,Y,0,35,0,0,0,0,Ex,MnPrv,Shed,0,6,2010,New,Partial,290941,3.481256936801353,-0.7123367367347174,1.2421904000062944,-0.5744685995974795,4.2844312670265685,3.0
41,528120100,20,RL,95.0,12182,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201.0,Unf,0.0,340.0,1541.0,GasA,Ex,Y,SBrkr,1541,0,0,1541,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,RFn,2.0,532.0,TA,TA,Y,0,70,0,0,0,0,Ex,MnPrv,Shed,0,5,2010,New,Partial,220000,2.552069989278057,-1.6619045160003256,0.219582650292437,1.27357726926983,2.218184343251898,3.0
42,528120120,20,RL,90.0,11520,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,1Story,9,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,615.0,Gd,TA,PConc,Ex,TA,No,GLQ,110.0,Unf,0.0,1588.0,1698.0,GasA,Ex,Y,SBrkr,1698,0,0,1698,0.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2005.0,Fin,3.0,730.0,TA,TA,Y,192,74,0,0,0,0,Ex,MnPrv,Shed,0,6,2010,WD ,Normal,275000,4.527597613311498,-0.9157924632887844,0.6593688361211619,-0.20359634408205313,3.8458243804803516,3.0
43,528138020,20,RL,79.0,14122,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,Gd,TA,PConc,Ex,TA,No,GLQ,28.0,Unf,0.0,1794.0,1822.0,GasA,Ex,Y,SBrkr,1822,0,0,1822,0.0,0.0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,3.0,678.0,TA,TA,Y,0,119,0,0,0,0,Ex,MnPrv,Shed,0,2,2010,WD ,Normal,259000,4.004082971792096,-0.3975631221318746,0.5336032755016967,-0.3598428210674765,4.5523339481043275,3.0
44,528138060,20,RL,70.0,10171,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,168.0,Gd,TA,PConc,Gd,TA,No,GLQ,2.0,Unf,0.0,1515.0,1517.0,GasA,Ex,Y,SBrkr,1535,0,0,1535,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2004.0,RFn,2.0,532.0,TA,TA,Y,0,0,0,0,0,0,Ex,MnPrv,Shed,0,3,2010,WD ,Normal,214000,1.650768091225348,-0.44462904728494573,1.3601514827772356,-0.2108214861850457,4.2339716023135745,3.0
45,528150070,20,RL,100.0,12919,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188.0,Unf,0.0,142.0,2330.0,GasA,Ex,Y,SBrkr,2364,0,0,2364,1.0,0.0,2,1,2,1,Ex,11,Typ,2,Gd,Attchd,2009.0,Fin,3.0,820.0,TA,TA,Y,0,67,0,0,0,0,Ex,MnPrv,Shed,0,3,2010,New,Partial,611657,8.719475841093743,-2.878397623857987,-1.3444309733157882,2.79895093016447,0.725295681971329,3.0
46,528175010,120,RL,44.0,6371,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733.0,Unf,0.0,625.0,1358.0,GasA,Ex,Y,SBrkr,1358,0,0,1358,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010.0,RFn,2.0,484.0,TA,TA,Y,192,35,0,0,0,0,Ex,MnPrv,Shed,0,6,2010,New,Partial,224000,1.703776489639274,-2.08371863440611,2.45287681439977,1.6062856487460977,1.0174714190301655,3.0
47,528176010,20,RL,110.0,14300,Pave,Grvl,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,1473.0,2846.0,GasA,Ex,Y,SBrkr,2696,0,0,2696,1.0,0.0,2,1,3,1,Ex,10,Typ,2,Gd,Attchd,2003.0,Fin,3.0,958.0,TA,TA,Y,220,150,0,0,0,0,Ex,MnPrv,Shed,0,6,2010,WD ,Normal,500000,9.81066613203625,-1.9001905230425977,-2.1270608249814797,1.2514773479612569,2.56128097070211,3.0
48,528176070,60,RL,105.0,13650,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,232.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,578.0,Unf,0.0,1093.0,1671.0,GasA,Ex,Y,SBrkr,1687,563,0,2250,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Ex,Attchd,2002.0,Fin,3.0,756.0,TA,TA,Y,238,130,0,0,0,0,Ex,MnPrv,Shed,0,6,2010,WD ,Normal,320000,5.20589295455147,-0.34228042682876236,0.4210083306987586,1.581919717612864,1.6536804219678725,3.0
49,528180070,120,RL,61.0,7658,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,Ex,TA,PConc,Ex,TA,No,GLQ,456.0,Unf,0.0,1296.0,1752.0,GasA,Ex,Y,SBrkr,1752,0,0,1752,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2.0,576.0,TA,TA,Y,196,82,0,0,0,0,Ex,MnPrv,Shed,0,2,2010,WD ,Normal,319900,3.7185144790247158,-1.957644368096807,1.715263287156522,1.0861966803629965,2.2308494958362326,3.0
50,528181050,120,RL,41.0,7132,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,1346.0,1370.0,GasA,Ex,Y,SBrkr,1370,0,0,1370,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,484.0,TA,TA,Y,120,49,0,0,0,0,Ex,MnPrv,Shed,0,4,2010,WD ,Normal,205000,1.486201959715326,-0.7858794752158375,2.824802187347213,0.37093531753086256,2.7511526035135447,2.0
51,528188120,160,RL,36.0,2628,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,764,862,0,1626,0.0,0.0,2,1,2,1,Gd,6,Typ,0,Gd,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0,27,0,0,0,0,Ex,MnPrv,Shed,0,6,2010,WD ,Normal,175500,0.21388482148682444,1.3644188444487784,4.428106411027446,1.6005129564502993,0.8413143844145577,2.0
52,528218150,20,RL,100.0,18494,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1324.0,1324.0,GasA,Ex,Y,SBrkr,1324,0,0,1324,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,2005.0,Fin,2.0,430.0,TA,TA,Y,36,23,0,0,0,0,Ex,MnPrv,Shed,0,1,2010,WD ,Normal,199500,0.9708446712536807,-0.6467775752141925,0.9878716795316391,0.08165895072026284,4.108373855726537,2.0
53,528228285,120,RL,43.0,3203,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16.0,Unf,0.0,1129.0,1145.0,GasA,Ex,Y,SBrkr,1145,0,0,1145,0.0,0.0,2,0,2,1,Gd,6,Typ,0,Gd,Attchd,2006.0,Fin,2.0,437.0,TA,TA,Y,100,116,0,0,0,0,Ex,MnPrv,Shed,0,1,2010,WD ,Normal,160000,0.2232781333116752,-0.6277859119480732,3.4838267802027394,0.5293547837525917,2.732179604429985,2.0
54,528228440,120,RL,43.0,3182,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1232.0,1256.0,GasA,Ex,Y,SBrkr,1269,0,0,1269,0.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004.0,Fin,2.0,430.0,TA,TA,Y,146,20,0,0,144,0,Ex,MnPrv,Shed,0,4,2010,WD ,Normal,192000,0.9462871976216277,-0.8015528353163611,2.730945696079251,0.6546970651275874,2.3931054998009844,2.0
55,528231020,80,RL,67.0,13300,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1374,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,Ex,MnPrv,Shed,0,6,2010,WD ,Normal,184500,0.7342685619213275,0.4209452581310379,2.473902335300265,2.7831417105415235,-0.14319387606111267,2.0
56,528240070,60,RL,68.0,7851,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,625.0,Unf,0.0,235.0,860.0,GasA,Ex,Y,SBrkr,860,1100,0,1960,1.0,0.0,2,1,4,1,Gd,8,Typ,2,TA,BuiltIn,2002.0,Fin,2.0,440.0,TA,TA,Y,288,48,0,0,0,0,Ex,MnPrv,Shed,0,5,2010,WD ,Normal,216500,2.3052912196664,1.3121184402164405,1.3559768377920287,3.319601629608333,-0.39471903080766635,3.0
57,528240130,60,RL,63.0,8577,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,886,0,1733,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,433.0,TA,TA,Y,144,48,0,0,0,0,Ex,MnPrv,Shed,0,4,2010,WD ,Normal,185088,1.2942226007063329,1.5604517131142959,2.5845710226730128,1.6801908051581589,1.4686899654173262,2.0
58,528250100,80,RL,68.0,7750,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,250.0,Unf,0.0,134.0,384.0,GasA,Ex,Y,SBrkr,774,656,0,1430,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,2000.0,Fin,2.0,400.0,TA,TA,Y,180,0,0,0,0,0,Ex,MnPrv,Shed,0,4,2010,WD ,Normal,180000,0.4852698356726875,1.082333043871679,2.6660751771954856,2.461757739802776,0.4400658803181709,2.0
59,528292020,60,RL,68.0,9505,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,884.0,884.0,GasA,Ex,Y,SBrkr,884,1151,0,2035,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,BuiltIn,2001.0,Fin,2.0,434.0,TA,TA,Y,144,48,0,0,0,0,Ex,MnPrv,Shed,0,5,2010,WD ,Normal,222500,2.0278429887718854,2.15444959483621,2.146779377435209,1.8264036054362272,1.3247243528150334,3.0
60,528328100,60,RL,108.0,14774,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1393.0,1393.0,GasA,Ex,Y,SBrkr,1422,1177,0,2599,0.0,0.0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3.0,779.0,TA,TA,Y,668,30,0,0,0,0,Ex,MnPrv,Shed,0,5,2010,WD ,Normal,333168,5.837373598210179,2.515350769289311,0.39316660148231675,1.6298259179524266,1.9249879359016702,3.0
61,528344070,60,RL,60.0,17433,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1629.0,1629.0,GasA,Ex,Y,SBrkr,1645,830,0,2475,0.0,0.0,2,1,4,1,Gd,7,Typ,1,TA,Attchd,1998.0,Fin,3.0,962.0,TA,TA,Y,23,172,0,0,256,0,Ex,MnPrv,Shed,0,1,2010,WD ,Normal,355000,5.070864996516369,1.6171338937555726,0.4727855217002487,1.1348203854804606,2.6821503371725277,3.0
62,528358010,20,RL,59.0,10593,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,919.0,Unf,0.0,801.0,1720.0,GasA,Ex,Y,SBrkr,1720,0,0,1720,1.0,0.0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,527.0,TA,TA,Y,240,56,154,0,0,0,Ex,MnPrv,Shed,0,3,2010,WD ,Normal,260400,2.842419660456043,-1.7349205069748075,-0.41291638797791014,1.6308349309794619,2.1064196744321038,3.0
63,528363130,60,RL,98.0,12256,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1032.0,Unf,0.0,431.0,1463.0,GasA,Ex,Y,SBrkr,1500,1122,0,2622,1.0,0.0,2,1,3,1,Gd,9,Typ,2,TA,Attchd,1994.0,RFn,2.0,712.0,TA,TA,Y,186,32,0,0,0,0,Ex,MnPrv,Shed,0,4,2010,WD ,Normal,325000,5.082497430206941,0.5318017232449991,-0.25396232396863855,3.1845750174822847,0.17282696904722694,3.0
64,528382020,60,RL,92.0,11764,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,Y,SBrkr,1164,1106,0,2270,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1999.0,Fin,3.0,671.0,TA,TA,Y,132,57,0,0,0,0,Ex,MnPrv,Shed,0,4,2010,WD ,Normal,290000,4.197536120366497,2.0163998874571245,0.864910756272314,2.4152354264534024,1.0726748397829942,3.0
65,528382030,60,RL,58.0,16770,Pave,Grvl,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1195.0,1195.0,GasA,Gd,Y,SBrkr,1195,644,0,1839,0.0,0.0,2,1,4,1,TA,7,Typ,0,Gd,Attchd,1998.0,Fin,2.0,486.0,TA,TA,Y,0,81,0,0,0,0,Ex,MnPrv,Shed,0,6,2010,WD ,Normal,221000,1.7085377135094841,1.7878764595276437,1.7674184324404951,0.870719626231718,2.476730771552351,3.0
66,528386040,50,RL,56.0,14720,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,GLQ,816.0,Unf,0.0,1217.0,2033.0,GasA,Ex,Y,SBrkr,2053,1185,0,3238,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996.0,Fin,3.0,666.0,TA,TA,Y,283,86,0,0,0,0,Ex,MnPrv,Shed,0,3,2010,WD ,Normal,410000,6.884066351164242,1.153426166712643,-0.32999512788719365,2.338227829851088,1.3350750664169813,3.0
67,528445060,20,RL,73.0,8987,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,Ex,Y,SBrkr,1595,0,0,1595,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,3.0,880.0,TA,TA,Y,144,0,0,0,0,0,Ex,MnPrv,Shed,0,5,2010,WD ,Normal,221500,3.0774709469827535,-1.3980408295340752,1.4974890451026137,-0.3560628021645348,3.917517126960695,3.0
68,528456160,20,FV,92.0,9215,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1218.0,1218.0,GasA,Ex,Y,SBrkr,1218,0,0,1218,0.0,0.0,2,0,2,1,Gd,4,Typ,0,Gd,Attchd,2009.0,RFn,2.0,676.0,TA,TA,Y,0,136,0,0,0,0,Ex,MnPrv,Shed,0,4,2010,New,Partial,204500,1.05809817141117,-1.518280965811297,2.2207266604419793,-0.2710440338242065,3.687109152708945,2.0
69,528458070,60,FV,72.0,8640,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,732.0,756.0,GasA,Ex,Y,SBrkr,764,783,0,1547,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,2009.0,Unf,2.0,614.0,TA,TA,Y,169,45,0,0,0,0,Ex,MnPrv,Shed,0,6,2010,Con,Normal,215200,1.3457299873401074,1.2729407706347675,3.009147291645005,1.3945131535628048,1.4822318337874807,3.0
70,528458110,20,FV,75.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1078.0,Unf,0.0,488.0,1566.0,GasA,Ex,Y,SBrkr,1566,0,0,1566,1.0,0.0,2,0,3,1,Gd,7,Typ,0,Gd,Attchd,2008.0,RFn,2.0,750.0,TA,TA,Y,144,168,0,0,0,0,Ex,MnPrv,Shed,0,4,2010,WD ,Normal,262500,3.160713475607661,-2.148800971774451,0.9531697137394815,1.3503499258205895,1.898377418696255,3.0
71,528477080,60,FV,100.0,12552,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,222.0,Unf,0.0,769.0,991.0,GasA,Ex,Y,SBrkr,991,956,0,1947,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,RFn,2.0,678.0,TA,TA,Y,0,136,0,0,0,0,Ex,GdWo,Shed,0,5,2010,WD ,Normal,254900,2.72405499375128,1.6422022438740116,1.5672518555047554,1.610324932611253,1.6152323184528137,3.0
72,528480090,20,FV,84.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,1414.0,Unf,0.0,54.0,1468.0,GasA,Ex,Y,SBrkr,1468,0,0,1468,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,528.0,TA,TA,Y,0,102,0,0,216,0,Ex,MnPrv,Shed,0,5,2010,WD ,Normal,271500,2.192068146788707,-3.106105896590955,0.07458993713029977,2.16495928817429,0.8418804632516937,3.0
73,531367050,60,RL,76.0,10142,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,656.0,Unf,0.0,300.0,956.0,GasA,Ex,Y,SBrkr,956,1128,0,2084,1.0,0.0,2,1,4,1,Gd,8,Typ,0,Gd,BuiltIn,2004.0,RFn,2.0,618.0,TA,TA,Y,0,45,0,0,0,0,Ex,MnPrv,Shed,0,1,2010,WD ,Normal,233000,2.27529501457437,1.3690656647973094,1.805480872785107,2.8546258564528544,0.5953622599212804,3.0
74,531369060,60,RL,70.0,11920,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,831.0,831.0,GasA,Ex,Y,SBrkr,831,828,0,1659,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Gd,Attchd,2004.0,RFn,2.0,484.0,TA,TA,Y,144,68,0,0,0,0,Ex,MnPrv,Shed,0,4,2010,WD ,Normal,181000,1.3897307662324987,1.6666158578846417,2.5357993191559878,1.5123725016791805,1.6854426712474693,2.0
75,531380080,60,RL,68.0,8880,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,253.0,948.0,GasA,Ex,Y,SBrkr,1222,888,0,2110,1.0,0.0,2,1,3,1,Gd,8,Typ,2,Fa,Attchd,1994.0,RFn,2.0,463.0,TA,TA,Y,0,130,0,0,0,0,Ex,MnPrv,Shed,0,5,2010,WD ,Normal,205000,2.4656050905803366,0.7511361709621247,1.069451039106548,2.9002160441524816,0.07388265436986602,2.0
